Trade #,Data,Hora,Direção,Contratos,PnL Bruto,Comissões,PnL Líquido
2128,2025-11-05,06:47:00,SHORT,0,-7.25,0.0,-7.25
2129,2025-11-05,06:49:00,SHORT,0,-3.75,0.0,-3.75
2130,2025-11-05,06:51:00,SHORT,0,-5.25,0.0,-5.25
2131,2025-11-05,07:28:00,SHORT,0,-9.75,0.0,-9.75
2132,2025-11-05,07:30:00,SHORT,0,-5.0,0.0,-5.0
2133,2025-11-05,07:34:00,SHORT,0,-10.0,0.0,-10.0
2134,2025-11-05,07:37:00,SHORT,0,-9.25,0.0,-9.25
2135,2025-11-05,07:41:00,SHORT,0,-15.5,0.0,-15.5
2136,2025-11-05,07:47:00,SHORT,0,-4.0,0.0,-4.0
2137,2025-11-05,08:00:00,SHORT,0,-10.5,0.0,-10.5
2138,2025-11-05,08:23:00,SHORT,0,13.5,0.0,13.5
2139,2025-11-05,08:27:00,SHORT,0,-7.75,0.0,-7.75
2140,2025-11-05,08:30:00,SHORT,0,-3.5,0.0,-3.5
2141,2025-11-05,08:48:00,SHORT,0,-2.75,0.0,-2.75
2142,2025-11-05,08:55:00,SHORT,0,-3.25,0.0,-3.25
2143,2025-11-05,08:58:00,SHORT,0,-7.25,0.0,-7.25
2144,2025-11-05,09:15:00,SHORT,0,-17.25,0.0,-17.25
2145,2025-11-05,09:47:00,SHORT,0,-5.5,0.0,-5.5
2146,2025-11-05,10:02:00,SHORT,0,9.0,0.0,9.0
2147,2025-11-05,10:08:00,SHORT,0,-2.25,0.0,-2.25
2148,2025-11-05,10:10:00,SHORT,0,-7.75,0.0,-7.75
2149,2025-11-05,10:31:00,SHORT,0,-10.75,0.0,-10.75
2150,2025-11-05,11:31:00,SHORT,0,11.75,0.0,11.75
2151,2025-11-05,11:34:00,SHORT,0,-3.75,0.0,-3.75
2152,2025-11-05,11:39:00,SHORT,0,-5.5,0.0,-5.5
2153,2025-11-05,12:02:00,SHORT,0,2.25,0.0,2.25
2154,2025-11-05,12:14:00,SHORT,0,-13.0,0.0,-13.0
2155,2025-11-05,12:48:00,SHORT,0,30.0,0.0,30.0
2156,2025-11-05,13:08:00,SHORT,0,-4.0,0.0,-4.0
2157,2025-11-05,13:11:00,SHORT,0,-6.5,0.0,-6.5
2158,2025-11-05,13:16:00,SHORT,0,-1.0,0.0,-1.0
2159,2025-11-05,13:19:00,SHORT,0,-4.5,0.0,-4.5
2160,2025-11-05,13:22:00,SHORT,0,-5.5,0.0,-5.5
2161,2025-11-05,14:01:00,SHORT,0,55.25,0.0,55.25
2162,2025-11-05,14:10:00,SHORT,0,-10.25,0.0,-10.25
2163,2025-11-05,14:33:00,SHORT,0,-42.0,0.0,-42.0
2164,2025-11-05,14:43:00,SHORT,0,-22.0,0.0,-22.0
2165,2025-11-05,14:46:00,SHORT,0,-13.0,0.0,-13.0
2166,2025-11-05,15:12:00,SHORT,0,113.0,0.0,113.0
2167,2025-11-05,15:51:00,SHORT,0,22.5,0.0,22.5
2168,2025-11-05,15:54:00,SHORT,0,-21.25,0.0,-21.25
2169,2025-11-05,16:05:00,SHORT,0,-32.5,0.0,-32.5
2170,2025-11-05,16:08:00,SHORT,0,-1.5,0.0,-1.5
2171,2025-11-05,16:12:00,SHORT,0,-22.25,0.0,-22.25
2172,2025-11-05,17:02:00,SHORT,0,81.75,0.0,81.75
2173,2025-11-05,17:52:00,SHORT,0,41.25,0.0,41.25
2174,2025-11-05,17:54:00,SHORT,0,-1.5,0.0,-1.5
2175,2025-11-05,18:07:00,SHORT,0,-8.0,0.0,-8.0
2176,2025-11-05,18:09:00,SHORT,0,-4.25,0.0,-4.25
2177,2025-11-05,18:27:00,SHORT,0,1.25,0.0,1.25
2178,2025-11-05,19:02:00,SHORT,0,29.75,0.0,29.75
2179,2025-11-05,19:13:00,SHORT,0,-13.0,0.0,-13.0
2180,2025-11-05,19:31:00,SHORT,0,4.0,0.0,4.0
2181,2025-11-05,19:45:00,SHORT,0,-0.75,0.0,-0.75
2182,2025-11-05,19:58:00,SHORT,0,-2.0,0.0,-2.0
2183,2025-11-05,20:01:00,SHORT,0,-5.0,0.0,-5.0
2184,2025-11-05,20:05:00,SHORT,0,-7.25,0.0,-7.25
2185,2025-11-05,20:18:00,SHORT,0,-5.75,0.0,-5.75
2186,2025-11-05,21:22:00,SHORT,0,-2.25,0.0,-2.25
2187,2025-11-05,21:40:00,SHORT,0,0.25,0.0,0.25
2188,2025-11-05,21:52:00,SHORT,0,-0.25,0.0,-0.25
2189,2025-11-05,22:00:00,SHORT,0,1.25,0.0,1.25
2190,2025-11-05,23:05:00,SHORT,0,-23.75,0.0,-23.75
2191,2025-11-05,23:26:00,SHORT,0,-14.5,0.0,-14.5
2192,2025-11-05,23:32:00,SHORT,0,-2.75,0.0,-2.75
2193,2025-11-05,23:36:00,SHORT,0,-1.25,0.0,-1.25
2194,2025-11-06,00:03:00,SHORT,0,20.5,0.0,20.5
2195,2025-11-06,00:49:00,SHORT,0,-5.0,0.0,-5.0
2196,2025-11-06,00:52:00,SHORT,0,-0.5,0.0,-0.5
2197,2025-11-06,01:02:00,SHORT,0,-17.0,0.0,-17.0
2198,2025-11-06,01:20:00,SHORT,0,-9.5,0.0,-9.5
2199,2025-11-06,01:54:00,SHORT,0,1.5,0.0,1.5
2200,2025-11-06,02:02:00,SHORT,0,-3.5,0.0,-3.5
2201,2025-11-06,02:29:00,SHORT,0,-7.0,0.0,-7.0
2202,2025-11-06,02:33:00,SHORT,0,0.25,0.0,0.25
2203,2025-11-06,03:20:00,SHORT,0,51.25,0.0,51.25
2204,2025-11-06,03:55:00,SHORT,0,1.0,0.0,1.0
2205,2025-11-06,04:38:00,SHORT,0,18.0,0.0,18.0
2206,2025-11-06,04:50:00,SHORT,0,-2.25,0.0,-2.25
2207,2025-11-06,05:05:00,SHORT,0,-5.75,0.0,-5.75
2208,2025-11-06,05:29:00,SHORT,0,-1.0,0.0,-1.0
2209,2025-11-06,06:10:00,SHORT,0,-3.75,0.0,-3.75
2210,2025-11-06,06:16:00,SHORT,0,-2.0,0.0,-2.0
2211,2025-11-06,06:19:00,SHORT,0,-12.75,0.0,-12.75
2212,2025-11-06,06:22:00,SHORT,0,-2.0,0.0,-2.0
2213,2025-11-06,06:42:00,SHORT,0,-7.5,0.0,-7.5
2214,2025-11-06,06:55:00,SHORT,0,-3.5,0.0,-3.5
2215,2025-11-06,07:11:00,SHORT,0,-3.5,0.0,-3.5
2216,2025-11-06,07:18:00,SHORT,0,-8.5,0.0,-8.5
2217,2025-11-06,07:33:00,SHORT,0,-4.5,0.0,-4.5
2218,2025-11-06,07:48:00,SHORT,0,-10.25,0.0,-10.25
2219,2025-11-06,07:54:00,SHORT,0,-12.5,0.0,-12.5
2220,2025-11-06,08:13:00,SHORT,0,-5.0,0.0,-5.0
2221,2025-11-06,08:17:00,SHORT,0,-8.0,0.0,-8.0
2222,2025-11-06,08:19:00,SHORT,0,-4.0,0.0,-4.0
2223,2025-11-06,08:25:00,SHORT,0,-7.0,0.0,-7.0
2224,2025-11-06,08:29:00,SHORT,0,-10.25,0.0,-10.25
2225,2025-11-06,08:33:00,SHORT,0,-13.75,0.0,-13.75
2226,2025-11-06,09:36:00,SHORT,0,91.0,0.0,91.0
2227,2025-11-06,09:59:00,SHORT,0,-1.0,0.0,-1.0
2228,2025-11-06,10:04:00,SHORT,0,-3.75,0.0,-3.75
2229,2025-11-06,10:11:00,SHORT,0,-5.75,0.0,-5.75
2230,2025-11-06,10:39:00,SHORT,0,24.25,0.0,24.25
2231,2025-11-06,10:54:00,SHORT,0,-5.0,0.0,-5.0
2232,2025-11-06,11:01:00,SHORT,0,-8.75,0.0,-8.75
2233,2025-11-06,11:05:00,SHORT,0,-1.75,0.0,-1.75
2234,2025-11-06,11:08:00,SHORT,0,-3.5,0.0,-3.5
2235,2025-11-06,11:25:00,SHORT,0,-8.5,0.0,-8.5
2236,2025-11-06,11:35:00,SHORT,0,-3.5,0.0,-3.5
2237,2025-11-06,11:42:00,SHORT,0,0.0,0.0,0.0
2238,2025-11-06,11:47:00,SHORT,0,0.5,0.0,0.5
2239,2025-11-06,11:51:00,SHORT,0,-2.75,0.0,-2.75
2240,2025-11-06,11:56:00,SHORT,0,-3.5,0.0,-3.5
2241,2025-11-06,12:06:00,SHORT,0,-9.25,0.0,-9.25
2242,2025-11-06,12:17:00,SHORT,0,-0.25,0.0,-0.25
2243,2025-11-06,12:21:00,SHORT,0,3.0,0.0,3.0
2244,2025-11-06,12:26:00,SHORT,0,-4.0,0.0,-4.0
2245,2025-11-06,12:45:00,SHORT,0,-0.25,0.0,-0.25
2246,2025-11-06,12:50:00,SHORT,0,-5.5,0.0,-5.5
2247,2025-11-06,12:57:00,SHORT,0,-4.5,0.0,-4.5
2248,2025-11-06,13:01:00,SHORT,0,-4.75,0.0,-4.75
2249,2025-11-06,13:07:00,SHORT,0,-3.5,0.0,-3.5
2250,2025-11-06,13:20:00,SHORT,0,-1.25,0.0,-1.25
2251,2025-11-06,13:40:00,SHORT,0,11.5,0.0,11.5
2252,2025-11-06,14:51:00,SHORT,0,-26.0,0.0,-26.0
2253,2025-11-06,15:34:00,SHORT,0,-10.25,0.0,-10.25
2254,2025-11-06,15:58:00,SHORT,0,-36.0,0.0,-36.0
2255,2025-11-06,16:09:00,SHORT,0,-5.5,0.0,-5.5
2256,2025-11-06,16:12:00,SHORT,0,-38.5,0.0,-38.5
2257,2025-11-06,16:14:00,SHORT,0,-17.0,0.0,-17.0
2258,2025-11-06,16:18:00,SHORT,0,-3.75,0.0,-3.75
2259,2025-11-06,16:24:00,SHORT,0,-40.75,0.0,-40.75
2260,2025-11-06,16:32:00,SHORT,0,-17.5,0.0,-17.5
2261,2025-11-06,16:36:00,SHORT,0,-16.0,0.0,-16.0
2262,2025-11-06,16:57:00,SHORT,0,-44.25,0.0,-44.25
2263,2025-11-06,17:09:00,SHORT,0,-20.25,0.0,-20.25
2264,2025-11-06,17:17:00,SHORT,0,-30.0,0.0,-30.0
2265,2025-11-06,18:05:00,SHORT,0,70.75,0.0,70.75
2266,2025-11-06,18:48:00,SHORT,0,68.25,0.0,68.25
2267,2025-11-06,18:55:00,SHORT,0,-10.5,0.0,-10.5
2268,2025-11-06,18:57:00,SHORT,0,-25.5,0.0,-25.5
2269,2025-11-06,19:20:00,SHORT,0,19.75,0.0,19.75
2270,2025-11-06,19:22:00,SHORT,0,-7.75,0.0,-7.75
2271,2025-11-06,19:42:00,SHORT,0,30.75,0.0,30.75
2272,2025-11-06,20:04:00,SHORT,0,-11.0,0.0,-11.0
2273,2025-11-06,20:14:00,SHORT,0,-13.0,0.0,-13.0
2274,2025-11-06,20:28:00,SHORT,0,-7.5,0.0,-7.5
2275,2025-11-06,21:13:00,SHORT,0,-5.0,0.0,-5.0
2276,2025-11-06,21:27:00,SHORT,0,3.25,0.0,3.25
2277,2025-11-06,21:31:00,SHORT,0,-8.5,0.0,-8.5
2278,2025-11-06,21:55:00,SHORT,0,18.75,0.0,18.75
2279,2025-11-06,23:02:00,SHORT,0,-32.75,0.0,-32.75
2280,2025-11-06,23:36:00,SHORT,0,13.0,0.0,13.0
2281,2025-11-06,23:57:00,SHORT,0,7.75,0.0,7.75
2282,2025-11-07,00:00:00,SHORT,0,-1.75,0.0,-1.75
2283,2025-11-07,00:13:00,SHORT,0,-5.0,0.0,-5.0
2284,2025-11-07,00:19:00,SHORT,0,-12.0,0.0,-12.0
2285,2025-11-07,00:25:00,SHORT,0,-4.0,0.0,-4.0
2286,2025-11-07,00:52:00,SHORT,0,14.5,0.0,14.5
2287,2025-11-07,00:57:00,SHORT,0,-4.75,0.0,-4.75
2288,2025-11-07,02:04:00,SHORT,0,-1.25,0.0,-1.25
2289,2025-11-07,02:12:00,SHORT,0,-7.75,0.0,-7.75
2290,2025-11-07,02:43:00,SHORT,0,-10.75,0.0,-10.75
2291,2025-11-07,03:09:00,SHORT,0,30.5,0.0,30.5
2292,2025-11-07,03:36:00,SHORT,0,-6.0,0.0,-6.0
2293,2025-11-07,03:38:00,SHORT,0,-8.5,0.0,-8.5
2294,2025-11-07,03:51:00,SHORT,0,-2.5,0.0,-2.5
2295,2025-11-07,03:53:00,SHORT,0,-7.0,0.0,-7.0
2296,2025-11-07,04:02:00,SHORT,0,-13.0,0.0,-13.0
2297,2025-11-07,04:37:00,SHORT,0,29.0,0.0,29.0
2298,2025-11-07,05:23:00,SHORT,0,47.5,0.0,47.5
2299,2025-11-07,05:27:00,SHORT,0,-6.0,0.0,-6.0
2300,2025-11-07,05:30:00,SHORT,0,-1.25,0.0,-1.25
2301,2025-11-07,06:11:00,SHORT,0,25.5,0.0,25.5
2302,2025-11-07,06:15:00,SHORT,0,-2.0,0.0,-2.0
2303,2025-11-07,06:32:00,SHORT,0,-3.0,0.0,-3.0
2304,2025-11-07,06:35:00,SHORT,0,-6.5,0.0,-6.5
2305,2025-11-07,06:43:00,SHORT,0,-5.5,0.0,-5.5
2306,2025-11-07,06:54:00,SHORT,0,-9.0,0.0,-9.0
2307,2025-11-07,07:02:00,SHORT,0,-2.0,0.0,-2.0
2308,2025-11-07,07:05:00,SHORT,0,-3.5,0.0,-3.5
2309,2025-11-07,07:25:00,SHORT,0,-2.5,0.0,-2.5
2310,2025-11-07,07:34:00,SHORT,0,-4.25,0.0,-4.25
2311,2025-11-07,07:41:00,SHORT,0,-4.25,0.0,-4.25
2312,2025-11-07,08:01:00,SHORT,0,1.5,0.0,1.5
2313,2025-11-07,08:04:00,SHORT,0,-4.25,0.0,-4.25
2314,2025-11-07,08:10:00,SHORT,0,-7.25,0.0,-7.25
2315,2025-11-07,08:15:00,SHORT,0,-6.0,0.0,-6.0
2316,2025-11-07,08:21:00,SHORT,0,-20.5,0.0,-20.5
2317,2025-11-07,08:44:00,SHORT,0,-6.5,0.0,-6.5
2318,2025-11-07,09:02:00,SHORT,0,-2.25,0.0,-2.25
2319,2025-11-07,09:05:00,SHORT,0,-18.5,0.0,-18.5
2320,2025-11-07,09:24:00,SHORT,0,-20.75,0.0,-20.75
2321,2025-11-07,09:51:00,SHORT,0,-7.25,0.0,-7.25
2322,2025-11-07,09:56:00,SHORT,0,-7.0,0.0,-7.0
2323,2025-11-07,09:59:00,SHORT,0,-10.5,0.0,-10.5
2324,2025-11-07,10:02:00,SHORT,0,-16.75,0.0,-16.75
2325,2025-11-07,10:12:00,SHORT,0,-5.0,0.0,-5.0
2326,2025-11-07,10:47:00,SHORT,0,-3.0,0.0,-3.0
2327,2025-11-07,10:50:00,SHORT,0,-9.5,0.0,-9.5
2328,2025-11-07,10:57:00,SHORT,0,-1.75,0.0,-1.75
2329,2025-11-07,12:05:00,SHORT,0,42.5,0.0,42.5
2330,2025-11-07,12:19:00,SHORT,0,-6.5,0.0,-6.5
2331,2025-11-07,13:15:00,SHORT,0,7.75,0.0,7.75
2332,2025-11-07,13:18:00,SHORT,0,-5.25,0.0,-5.25
2333,2025-11-07,13:26:00,SHORT,0,3.5,0.0,3.5
2334,2025-11-07,14:03:00,SHORT,0,3.0,0.0,3.0
2335,2025-11-07,14:16:00,SHORT,0,-17.75,0.0,-17.75
2336,2025-11-07,14:32:00,SHORT,0,-61.0,0.0,-61.0
2337,2025-11-07,15:02:00,SHORT,0,-25.75,0.0,-25.75
2338,2025-11-07,15:25:00,SHORT,0,-36.25,0.0,-36.25
2339,2025-11-07,15:30:00,SHORT,0,-11.75,0.0,-11.75
2340,2025-11-07,16:28:00,SHORT,0,-15.75,0.0,-15.75
2341,2025-11-07,16:34:00,SHORT,0,-18.75,0.0,-18.75
2342,2025-11-07,16:37:00,SHORT,0,-26.5,0.0,-26.5
2343,2025-11-07,16:48:00,SHORT,0,-26.75,0.0,-26.75
2344,2025-11-07,16:56:00,SHORT,0,-28.5,0.0,-28.5
2345,2025-11-07,17:40:00,SHORT,0,64.25,0.0,64.25
2346,2025-11-07,18:38:00,SHORT,0,77.0,0.0,77.0
2347,2025-11-07,18:48:00,SHORT,0,15.5,0.0,15.5
2348,2025-11-07,19:21:00,SHORT,0,16.25,0.0,16.25
2349,2025-11-07,19:29:00,SHORT,0,-1.5,0.0,-1.5
2350,2025-11-07,20:08:00,SHORT,0,129.75,0.0,129.75
2351,2025-11-07,20:17:00,SHORT,0,-6.0,0.0,-6.0
2352,2025-11-07,20:51:00,SHORT,0,-19.0,0.0,-19.0
2353,2025-11-07,21:28:00,SHORT,0,91.0,0.0,91.0
2354,2025-11-09,23:20:00,SHORT,0,125.75,0.0,125.75
2355,2025-11-09,23:41:00,SHORT,0,-5.5,0.0,-5.5
2356,2025-11-09,23:47:00,SHORT,0,-2.75,0.0,-2.75
2357,2025-11-10,00:02:00,SHORT,0,-6.5,0.0,-6.5
2358,2025-11-10,00:15:00,SHORT,0,-13.5,0.0,-13.5
2359,2025-11-10,00:19:00,SHORT,0,-11.75,0.0,-11.75
2360,2025-11-10,00:27:00,SHORT,0,-5.5,0.0,-5.5
2361,2025-11-10,00:36:00,SHORT,0,-12.25,0.0,-12.25
2362,2025-11-10,00:39:00,SHORT,0,-4.25,0.0,-4.25
2363,2025-11-10,00:43:00,SHORT,0,-5.25,0.0,-5.25
2364,2025-11-10,00:52:00,SHORT,0,-6.25,0.0,-6.25
2365,2025-11-10,01:32:00,SHORT,0,57.5,0.0,57.5
2366,2025-11-10,01:43:00,SHORT,0,0.0,0.0,0.0
2367,2025-11-10,01:45:00,SHORT,0,-1.75,0.0,-1.75
2368,2025-11-10,02:09:00,SHORT,0,25.5,0.0,25.5
2369,2025-11-10,02:19:00,SHORT,0,-3.25,0.0,-3.25
2370,2025-11-10,02:27:00,SHORT,0,-3.0,0.0,-3.0
2371,2025-11-10,02:30:00,SHORT,0,-2.5,0.0,-2.5
2372,2025-11-10,02:55:00,SHORT,0,3.0,0.0,3.0
2373,2025-11-10,02:58:00,SHORT,0,-1.0,0.0,-1.0
2374,2025-11-10,03:39:00,SHORT,0,25.0,0.0,25.0
2375,2025-11-10,03:43:00,SHORT,0,-3.75,0.0,-3.75
2376,2025-11-10,04:16:00,SHORT,0,1.0,0.0,1.0
2377,2025-11-10,04:34:00,SHORT,0,-12.5,0.0,-12.5
2378,2025-11-10,04:37:00,SHORT,0,-3.75,0.0,-3.75
2379,2025-11-10,04:42:00,SHORT,0,-3.5,0.0,-3.5
2380,2025-11-10,04:48:00,SHORT,0,-5.25,0.0,-5.25
2381,2025-11-10,04:54:00,SHORT,0,-4.5,0.0,-4.5
2382,2025-11-10,04:57:00,SHORT,0,-1.25,0.0,-1.25
2383,2025-11-10,05:01:00,SHORT,0,0.25,0.0,0.25
2384,2025-11-10,05:32:00,SHORT,0,19.0,0.0,19.0
2385,2025-11-10,05:47:00,SHORT,0,-3.0,0.0,-3.0
2386,2025-11-10,05:51:00,SHORT,0,-7.75,0.0,-7.75
2387,2025-11-10,06:02:00,SHORT,0,0.25,0.0,0.25
2388,2025-11-10,06:11:00,SHORT,0,-2.25,0.0,-2.25
2389,2025-11-10,06:15:00,SHORT,0,-6.0,0.0,-6.0
2390,2025-11-10,06:22:00,SHORT,0,-1.75,0.0,-1.75
2391,2025-11-10,06:26:00,SHORT,0,-3.25,0.0,-3.25
2392,2025-11-10,06:40:00,SHORT,0,-5.75,0.0,-5.75
2393,2025-11-10,06:42:00,SHORT,0,-3.0,0.0,-3.0
2394,2025-11-10,06:56:00,SHORT,0,0.75,0.0,0.75
2395,2025-11-10,07:22:00,SHORT,0,-2.5,0.0,-2.5
2396,2025-11-10,07:25:00,SHORT,0,-8.0,0.0,-8.0
2397,2025-11-10,07:29:00,SHORT,0,-3.75,0.0,-3.75
2398,2025-11-10,07:32:00,SHORT,0,-2.25,0.0,-2.25
2399,2025-11-10,07:39:00,SHORT,0,-9.25,0.0,-9.25
2400,2025-11-10,07:53:00,SHORT,0,1.75,0.0,1.75
2401,2025-11-10,08:00:00,SHORT,0,-1.0,0.0,-1.0
2402,2025-11-10,09:25:00,SHORT,0,63.25,0.0,63.25
2403,2025-11-10,09:28:00,SHORT,0,-5.75,0.0,-5.75
2404,2025-11-10,09:59:00,SHORT,0,4.75,0.0,4.75
2405,2025-11-10,10:03:00,SHORT,0,-11.5,0.0,-11.5
2406,2025-11-10,10:08:00,SHORT,0,-4.0,0.0,-4.0
2407,2025-11-10,10:16:00,SHORT,0,-5.75,0.0,-5.75
2408,2025-11-10,10:23:00,SHORT,0,-4.25,0.0,-4.25
2409,2025-11-10,10:36:00,SHORT,0,-2.25,0.0,-2.25
2410,2025-11-10,10:50:00,SHORT,0,-4.75,0.0,-4.75
2411,2025-11-10,11:07:00,SHORT,0,-13.75,0.0,-13.75
2412,2025-11-10,11:24:00,SHORT,0,-7.75,0.0,-7.75
2413,2025-11-10,11:31:00,SHORT,0,-6.75,0.0,-6.75
2414,2025-11-10,12:05:00,SHORT,0,22.25,0.0,22.25
2415,2025-11-10,12:08:00,SHORT,0,-11.0,0.0,-11.0
2416,2025-11-10,12:24:00,SHORT,0,-6.5,0.0,-6.5
2417,2025-11-10,12:28:00,SHORT,0,-4.25,0.0,-4.25
2418,2025-11-10,12:36:00,SHORT,0,-4.0,0.0,-4.0
2419,2025-11-10,12:41:00,SHORT,0,-8.75,0.0,-8.75
2420,2025-11-10,12:50:00,SHORT,0,-3.25,0.0,-3.25
2421,2025-11-10,13:06:00,SHORT,0,8.25,0.0,8.25
2422,2025-11-10,13:12:00,SHORT,0,-5.75,0.0,-5.75
2423,2025-11-10,13:43:00,SHORT,0,8.75,0.0,8.75
2424,2025-11-10,14:05:00,SHORT,0,-3.0,0.0,-3.0
2425,2025-11-10,14:13:00,SHORT,0,-4.75,0.0,-4.75
2426,2025-11-10,14:29:00,SHORT,0,-9.0,0.0,-9.0
2427,2025-11-10,14:52:00,SHORT,0,57.25,0.0,57.25
2428,2025-11-10,14:54:00,SHORT,0,-19.5,0.0,-19.5
2429,2025-11-10,15:16:00,SHORT,0,11.5,0.0,11.5
2430,2025-11-10,15:20:00,SHORT,0,-9.75,0.0,-9.75
2431,2025-11-10,15:31:00,SHORT,0,1.75,0.0,1.75
2432,2025-11-10,15:35:00,SHORT,0,-3.75,0.0,-3.75
2433,2025-11-10,15:37:00,SHORT,0,-6.0,0.0,-6.0
2434,2025-11-10,15:39:00,SHORT,0,-12.25,0.0,-12.25
2435,2025-11-10,16:15:00,SHORT,0,-10.0,0.0,-10.0
2436,2025-11-10,16:18:00,SHORT,0,-7.5,0.0,-7.5
2437,2025-11-10,16:23:00,SHORT,0,-21.75,0.0,-21.75
2438,2025-11-10,16:36:00,SHORT,0,-9.5,0.0,-9.5
2439,2025-11-10,16:52:00,SHORT,0,-5.75,0.0,-5.75
2440,2025-11-10,16:56:00,SHORT,0,-10.25,0.0,-10.25
2441,2025-11-10,17:15:00,SHORT,0,47.25,0.0,47.25
2442,2025-11-10,17:26:00,SHORT,0,-6.75,0.0,-6.75
2443,2025-11-10,18:22:00,SHORT,0,99.0,0.0,99.0
2444,2025-11-10,18:27:00,SHORT,0,-3.25,0.0,-3.25
2445,2025-11-10,18:56:00,SHORT,0,22.25,0.0,22.25
2446,2025-11-10,19:15:00,SHORT,0,-11.75,0.0,-11.75
2447,2025-11-10,20:00:00,SHORT,0,27.25,0.0,27.25
2448,2025-11-10,20:17:00,SHORT,0,8.25,0.0,8.25
2449,2025-11-10,20:29:00,SHORT,0,-6.75,0.0,-6.75
2450,2025-11-10,20:57:00,SHORT,0,-4.25,0.0,-4.25
2451,2025-11-10,21:14:00,SHORT,0,-5.75,0.0,-5.75
2452,2025-11-10,21:29:00,SHORT,0,0.0,0.0,0.0
2453,2025-11-10,21:52:00,SHORT,0,-10.25,0.0,-10.25
2454,2025-11-10,23:18:00,SHORT,0,-1.75,0.0,-1.75
2455,2025-11-10,23:21:00,SHORT,0,-8.5,0.0,-8.5
2456,2025-11-10,23:32:00,SHORT,0,-0.25,0.0,-0.25
2457,2025-11-10,23:35:00,SHORT,0,-5.5,0.0,-5.5
2458,2025-11-11,00:12:00,SHORT,0,14.0,0.0,14.0
2459,2025-11-11,00:17:00,SHORT,0,-7.25,0.0,-7.25
2460,2025-11-11,00:27:00,SHORT,0,-3.5,0.0,-3.5
2461,2025-11-11,00:32:00,SHORT,0,-1.75,0.0,-1.75
2462,2025-11-11,00:46:00,SHORT,0,0.25,0.0,0.25
2463,2025-11-11,00:59:00,SHORT,0,-4.75,0.0,-4.75
2464,2025-11-11,01:05:00,SHORT,0,-6.5,0.0,-6.5
2465,2025-11-11,01:32:00,SHORT,0,18.5,0.0,18.5
2466,2025-11-11,01:34:00,SHORT,0,-2.0,0.0,-2.0
2467,2025-11-11,01:37:00,SHORT,0,-3.0,0.0,-3.0
2468,2025-11-11,01:56:00,SHORT,0,-3.0,0.0,-3.0
2469,2025-11-11,02:00:00,SHORT,0,-4.0,0.0,-4.0
2470,2025-11-11,02:15:00,SHORT,0,-4.75,0.0,-4.75
2471,2025-11-11,02:26:00,SHORT,0,-9.5,0.0,-9.5
2472,2025-11-11,02:55:00,SHORT,0,3.0,0.0,3.0
2473,2025-11-11,03:10:00,SHORT,0,-5.5,0.0,-5.5
2474,2025-11-11,03:15:00,SHORT,0,-9.5,0.0,-9.5
2475,2025-11-11,03:20:00,SHORT,0,-3.5,0.0,-3.5
2476,2025-11-11,03:44:00,SHORT,0,-1.75,0.0,-1.75
2477,2025-11-11,03:51:00,SHORT,0,-0.75,0.0,-0.75
2478,2025-11-11,04:06:00,SHORT,0,0.25,0.0,0.25
2479,2025-11-11,04:26:00,SHORT,0,-3.5,0.0,-3.5
2480,2025-11-11,04:38:00,SHORT,0,-3.5,0.0,-3.5
2481,2025-11-11,04:45:00,SHORT,0,-2.25,0.0,-2.25
2482,2025-11-11,05:36:00,SHORT,0,-4.0,0.0,-4.0
2483,2025-11-11,05:40:00,SHORT,0,-5.75,0.0,-5.75
2484,2025-11-11,05:43:00,SHORT,0,-10.75,0.0,-10.75
2485,2025-11-11,05:56:00,SHORT,0,-6.5,0.0,-6.5
2486,2025-11-11,06:31:00,SHORT,0,26.0,0.0,26.0
2487,2025-11-11,06:46:00,SHORT,0,-1.5,0.0,-1.5
2488,2025-11-11,07:03:00,SHORT,0,-6.25,0.0,-6.25
2489,2025-11-11,07:27:00,SHORT,0,-9.25,0.0,-9.25
2490,2025-11-11,07:40:00,SHORT,0,-5.0,0.0,-5.0
2491,2025-11-11,07:48:00,SHORT,0,-14.5,0.0,-14.5
2492,2025-11-11,08:22:00,SHORT,0,8.0,0.0,8.0
2493,2025-11-11,08:49:00,SHORT,0,-2.75,0.0,-2.75
2494,2025-11-11,08:52:00,SHORT,0,-4.25,0.0,-4.25
2495,2025-11-11,08:54:00,SHORT,0,-4.0,0.0,-4.0
2496,2025-11-11,08:59:00,SHORT,0,-3.25,0.0,-3.25
2497,2025-11-11,09:13:00,SHORT,0,-4.75,0.0,-4.75
2498,2025-11-11,09:32:00,SHORT,0,-3.0,0.0,-3.0
2499,2025-11-11,09:34:00,SHORT,0,-7.0,0.0,-7.0
2500,2025-11-11,09:53:00,SHORT,0,-11.25,0.0,-11.25
2501,2025-11-11,10:09:00,SHORT,0,-6.0,0.0,-6.0
2502,2025-11-11,10:35:00,SHORT,0,16.75,0.0,16.75
2503,2025-11-11,10:42:00,SHORT,0,-9.75,0.0,-9.75
2504,2025-11-11,10:54:00,SHORT,0,-5.25,0.0,-5.25
2505,2025-11-11,10:57:00,SHORT,0,-0.75,0.0,-0.75
2506,2025-11-11,11:20:00,SHORT,0,13.0,0.0,13.0
2507,2025-11-11,11:47:00,SHORT,0,-5.5,0.0,-5.5
2508,2025-11-11,11:49:00,SHORT,0,-4.0,0.0,-4.0
